rating,date,context,year,context_cleaned,text_len,word_count,rating_group,is_positive,month,day,weekday,weekday_num,year_month,text_has_emoji,text_has_url,tfidf_vector_1,tfidf_vector_2,tfidf_vector_3,tfidf_vector_4,tfidf_vector_5,tfidf_vector_6,tfidf_vector_7,tfidf_vector_8,tfidf_vector_9,tfidf_vector_10,tfidf_vector_11,tfidf_vector_12,tfidf_vector_13,tfidf_vector_14,tfidf_vector_15,tfidf_vector_16,tfidf_vector_17,tfidf_vector_18,tfidf_vector_19,tfidf_vector_20,top_keywords
4.0,2025-04-16,"입장료: 국민 놀이공원답게 비쌈
시설: 좋음
가성비: 별로",2025,입장료: 국민 놀이공원답게 비쌈 시설: 좋음 가성비: 별로,32,8,높음(4-5),1,4,16,Wednesday,2,2025-04,1,0,0.023730650592558963,-0.013687631222294105,-0.0031974340405629166,-0.004092762785144948,0.07732796249082928,-0.03667075849719616,0.05600180859938864,0.008606341841397034,-0.05918759392870403,0.24319892153832187,-0.09186201360135798,-0.05701419909981889,0.22565814996603342,-0.21112503578078268,0.14979130605477206,-0.0824933020881855,0.18583246304674952,0.10288525940232857,0.12816862679253843,0.38776594006176585,좋음
5.0,2025-04-13,"재미있는 놀이기구가 너무 많아 행복
그리고 판월에 루바,후바도 너무 귀엽다 😍",2025,"재미있는 놀이기구가 너무 많아 행복 그리고 판월에 루바,후바도 너무 귀엽다 😍",43,11,높음(4-5),1,4,13,Sunday,6,2025-04,1,0,0.6483439139059168,-0.43793641373863673,-0.06938095610930614,-0.19789904017632406,-0.06436168111772306,0.028303761708388293,0.04568027519311079,-0.012513211429664925,0.013022216055594874,-0.0013688253973889117,-0.07940345180809273,0.05830693402049622,0.012428421160877695,-0.053015084624530535,0.04064257429655572,-0.027105520158980156,0.04111742831961937,-0.008448514164742033,-0.028834671440799542,-0.05829469912059627,"너무, 그리고"
5.0,2025-04-13,판다를 보고 이렇게 좋아하시는 줄 알았다면 진작 모시고 올 껄..,2025,판다를 보고 이렇게 좋아하시는 줄 알았다면 진작 모시고 올 껄..,36,7,높음(4-5),1,4,13,Sunday,6,2025-04,1,0,0.02973503234565009,0.01228549792366454,-0.0036747431124513575,-0.00775040229891279,0.04923472816343672,0.027945667583011615,0.013102512070001184,0.07255151649177095,-0.03693859202876125,0.013231168593001606,-0.08039420998551305,0.17151066670654955,0.0011323885573140601,0.078126471728861,-0.24362463019077468,0.0012334183502889097,-0.14499265617169269,0.10326167030776706,-0.09390090749786952,0.054775187221413016,"이렇게, 보고"
5.0,2025-04-12,말해뭐해- 판월 무족건 가야댐.,2025,말해뭐해- 판월 무족건 가야댐.,17,4,높음(4-5),1,4,12,Saturday,5,2025-04,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
5.0,2025-04-12,비오는 토욜에 사람들이 없어서 한적하게 놀기 좋아요,2025,비오는 토욜에 사람들이 없어서 한적하게 놀기 좋아요,28,7,높음(4-5),1,4,12,Saturday,5,2025-04,1,0,0.1063833364408234,-0.03960894018938954,0.4956514963762405,0.2243186410525636,0.05138377614770713,0.007913258192447703,0.0017298320194590593,0.0671589407498473,-0.11451253113049459,-0.01916808688437341,-0.008515915593041217,0.014129536793477875,-0.010367359413888399,0.009399495834988038,0.009566514948923724,0.05202112011190986,0.058890360388116805,-0.10061830405546489,0.04087941115710372,-0.05617849476308015,"없어서, 사람들이, 좋아요"
5.0,2025-04-11,대박 친절,2025,대박 친절,5,2,높음(4-5),1,4,11,Friday,4,2025-04,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
5.0,2025-04-02,판다들 너무너무 귀여웠어요ㅠㅠ,2025,판다들 너무너무 귀여웠어요ㅠㅠ,16,3,높음(4-5),1,4,2,Wednesday,2,2025-04,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
4.0,2025-03-31,"매년 아이들과 함께 가는데 무척이나 좋아합니다
몇몇 시설 보수는 필요해 보이네요~
주말에는 사람들이 너무 많아서 할 수 있는게 적네요",2025,매년 아이들과 함께 가는데 무척이나 좋아합니다 몇몇 시설 보수는 필요해 보이네요~ 주말에는 사람들이 너무 많아서 할 수 있는게 적네요,74,17,높음(4-5),1,3,31,Monday,0,2025-03,1,0,0.2784513260697,-0.17618281257416202,-0.003721443028272952,-0.07640050334297556,0.0932051152099098,-0.06489353946227039,-0.14260001548322926,0.1125606344699438,-0.23072514229339622,-0.07759847565775997,0.2600359489637102,0.020001669115422435,-0.10791582346193285,-0.057044256436986955,-0.08530006868158918,0.09657529777542442,0.07652571939885439,-0.020174300549478757,0.12882644169820795,0.0065974352007415705,"아이들과, 함께, 사람들이, 많아서, 너무"
5.0,2025-03-30,하늘정원길 좋아요.,2025,하늘정원길 좋아요.,10,2,높음(4-5),1,3,30,Sunday,6,2025-03,1,0,0.1560810549153634,-0.07392990965876522,0.884870466400623,0.4023622984953777,-0.044845769710541564,-0.002609217224775093,-0.002051797744175937,-0.027898026346048124,0.04974279256682057,-0.046766120132019966,0.010143636814331093,-0.014257965920706701,0.007957762504729876,0.0015093688162126121,-0.027110541376868993,-0.02578771881502215,-0.009316950460553797,0.04291639581818303,-0.0037362735693722703,0.029970551734269442,좋아요
5.0,2025-03-30,"동물들이 관리도 잘되고 서로 화목하더라구요
제가 간날은 거의다 자고있긴 했는데 좋았어요
놀이기구 타시려면 그냥 비싼거 우선권? 그런거 하셔야 안 힘드실거같아요",2025,동물들이 관리도 잘되고 서로 화목하더라구요 제가 간날은 거의다 자고있긴 했는데 좋았어요 놀이기구 타시려면 그냥 비싼거 우선권? 그런거 하셔야 안 힘드실거같아요,88,19,높음(4-5),1,3,30,Sunday,6,2025-03,1,0,0.0793824670358674,-0.017031413244962493,-0.006797367866647965,-0.007437017907515202,0.5193089723437044,-0.3202346435506794,-0.30970308797068,-0.280743373916502,0.19732524489547196,0.0656922342463282,-0.21921755975103094,-0.009490589360137242,0.058253753106772,-0.20698102215814557,-0.04585726596388033,0.06396216001785339,0.15126139496432317,0.15376334185674298,0.09086575442561194,-0.027127617520621313,"그냥, 좋았어요, 놀이기구"
4.0,2025-03-25,다 재밌고 좋긴 했는데 사람이 너무 많아서 할 수 있는게 적었어요 꼭 타야할게 T익스프레스 라고 생각 하실 텐데 전 판다랑 그...어...자동차 타고 보는 동물들이 재밌었어요;;;;;,2025,다 재밌고 좋긴 했는데 사람이 너무 많아서 할 수 있는게 적었어요 꼭 타야할게 T익스프레스 라고 생각 하실 텐데 전 판다랑 그...어...자동차 타고 보는 동물들이 재밌었어요;;;;;,102,20,높음(4-5),1,3,25,Tuesday,1,2025-03,1,0,0.25830326575881335,-0.13061485051043034,-0.026455706337814414,-0.06251313292980767,0.2001326794086071,-0.08020642161179325,-0.06492330509662901,0.11277870937309165,-0.3360727080507291,-0.12194398030598334,0.30318164489881183,-0.013715507574139807,-0.05350729655687754,-0.12354852229017997,0.06574238852371381,-0.027746237092386015,-0.06344352571681543,-0.051372815648341306,-0.05239776478710771,0.26974601031500445,"보는, 재밌었어요, 재밌고, 많아서, 타고"
5.0,2025-03-23,"아이들이랑 놀러가기에 좋음
운좋게 아마존 댄서들도 직관했음",2025,아이들이랑 놀러가기에 좋음 운좋게 아마존 댄서들도 직관했음,32,7,높음(4-5),1,3,23,Sunday,6,2025-03,1,0,0.02732115156496089,-0.005490960736577714,-0.0033040743543443084,-0.0034926420458317804,0.11239883093411919,-0.01726340333625712,0.07874362990004073,0.03690372636578995,-0.05313559969747158,0.21648386590833782,-0.14127056478828584,0.033639566732094124,0.24408667230779954,-0.1910864154975853,0.08084759398669553,-0.07217292304171312,0.14115886382079043,0.07531483848850179,0.2562439492924322,0.4174104239715902,"좋음, 아마존"
4.0,2025-03-22,매년 방문하지는만 오늘은 더 좋은듯 좋은 친구들과 함께해서 ㅎ,2025,매년 방문하지는만 오늘은 더 좋은듯 좋은 친구들과 함께해서 ㅎ,34,7,높음(4-5),1,3,22,Saturday,5,2025-03,1,0,0.022156730190218223,0.029359501451906463,0.00012598093028371338,-0.0027000863370898417,0.09351485742453877,0.021017362150338722,-0.12321361846254977,0.6656493176733799,0.4090853282862915,-0.04834225131728156,0.058852570656792,-0.09852833741142249,0.04878593818155015,-0.21306969047983926,0.11964935200328154,-0.020135632524361,-0.0381699156025485,0.007357448971093822,-0.08521079977714048,-0.11248193779371086,좋은
5.0,2025-03-22,"한 구역에서만 놀면 나중에 후회 하십니다ㅎ 넓으니까 다 가보시는거 추천드리고요!! 아마존,챔피언스,허리케인,썬더폴스 강추합니다👍👍 T 익스프레스는 줄 완전 길어요.. 제 친구는 탔다가 울었어요 ㅋㅋ 기념품 숍 가는데마다 있는 것 같아요🤭 허리케인이 제일 재밌었던 것 같아요~ 허리케인 꼭 타세요!!",2025,"한 구역에서만 놀면 나중에 후회 하십니다ㅎ 넓으니까 다 가보시는거 추천드리고요!! 아마존,챔피언스,허리케인,썬더폴스 강추합니다👍👍 T 익스프레스는 줄 완전 길어요.. 제 친구는 탔다가 울었어요 ㅋㅋ 기념품 숍 가는데마다 있는 것 같아요🤭 허리케인이 제일 재밌었던 것 같아요~ 허리케인 꼭 타세요!!",166,30,높음(4-5),1,3,22,Saturday,5,2025-03,1,0,0.03923891285817375,0.005001022781569489,-4.3046174902369456e-06,-0.0037249815693133604,0.13349428440204575,0.009543287362827455,0.0995091655242004,0.04393688463052203,-0.02976601900161074,0.11405245601338862,-0.044972844207336646,-0.01706705065165174,0.031016196591839625,0.08935814810451066,-0.12730439342503996,0.025608330038292094,-0.07688563124490126,-0.14588065744172463,0.2305801777933035,0.046817913311956845,"같아요, ㅋㅋ, 제일, 아마존, 있는"
5.0,2025-03-21,딸아이 어릴적에 가족들이랑 와보구 20년만에 성인이 된 딸아이와 다시 오게 됬네요.호랑이가 보고 싶다해서~^^마니 달라진듯도 하고 시설은  오래됐지만  잘 관리하신듯 합니다.사파리월드는 최고예요! 환갑이 다 되가는 저도 동심으로 돌아간거 같아 즐겁고 행복했네요. 평일이라 그닥 사람들이 많지는 않았지만 더 많은 사람들이 방문해야 되지 않나 싶습니다.ㅠ암튼 사파리는  우리나라에선 최고구 사랑입니다❤️잘 구경하고 왔네요.,2025,딸아이 어릴적에 가족들이랑 와보구 20년만에 성인이 된 딸아이와 다시 오게 됬네요.호랑이가 보고 싶다해서~^^마니 달라진듯도 하고 시설은 오래됐지만 잘 관리하신듯 합니다.사파리월드는 최고예요! 환갑이 다 되가는 저도 동심으로 돌아간거 같아 즐겁고 행복했네요. 평일이라 그닥 사람들이 많지는 않았지만 더 많은 사람들이 방문해야 되지 않나 싶습니다.ㅠ암튼 사파리는 우리나라에선 최고구 사랑입니다❤️잘 구경하고 왔네요.,231,48,높음(4-5),1,3,21,Friday,4,2025-03,1,0,0.04828999916370619,-0.00026303619902477406,0.017120676526002854,0.017958217982973916,0.11644749392192949,0.04337888769169278,0.03726704785340415,0.17190739063972432,-0.15484687835791644,0.02605869567688404,-0.038937000569841736,0.04269666601710942,-0.010551714584607986,-0.00938256939231088,-0.16451609453867658,0.07534043408599285,-0.0047223678274564305,-0.12347189571714991,0.08101649123597619,0.027698868382966934,"사람들이, 합니다, 하고, 다시, 많은"
4.0,2025-03-19,"날씨 예보가 안좋아서 사람이 많이 없어서 황제놀이동산 이용했네요. 눈치게임 대 성공입니다.
오후에는 날이 풀려서 놀이기구 대부분 이용 가능해져서 웨이팅 거의 없이 원도한도 없이 타고 왔습니다.",2025,날씨 예보가 안좋아서 사람이 많이 없어서 황제놀이동산 이용했네요. 눈치게임 대 성공입니다. 오후에는 날이 풀려서 놀이기구 대부분 이용 가능해져서 웨이팅 거의 없이 원도한도 없이 타고 왔습니다.,107,24,높음(4-5),1,3,19,Wednesday,2,2025-03,1,0,0.10145834053668067,0.01705313820263816,0.03442743858541004,0.016659792326481064,0.4286690882909518,-0.049804838238003045,-0.06217629015822119,0.03163875855383439,-0.21706784532646067,-0.19680702759192623,-0.06016203923267187,0.26399663274246604,0.10165410557433309,0.08488127219433812,0.2852205335973583,0.01015224321902826,-0.15074277043811313,-0.14501141672762718,-0.06356870844018131,0.016068421894199266,"없어서, 거의, 타고, 많이, 사람이"
5.0,2025-03-18,재밌음,2025,재밌음,3,1,높음(4-5),1,3,18,Tuesday,1,2025-03,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
5.0,2025-03-13,"덕유산 밑에 옹기종기 모여사는 마을에서 커가는 아이들과 새학기 시작전, 올해로 2번째 방문했찌!!",2025,"덕유산 밑에 옹기종기 모여사는 마을에서 커가는 아이들과 새학기 시작전, 올해로 2번째 방문했찌!!",54,12,높음(4-5),1,3,13,Thursday,3,2025-03,1,0,0.01907476656204542,-0.013905656456967869,-0.002671586352134361,-0.006221101345181941,0.021706832803126606,-0.005997574726218816,-0.025593247870382536,0.01954836461851961,-0.06460596102662801,-0.0399602718570847,0.04083692850035756,-0.0028885539547385177,-0.049094712630600126,-0.019093732204340012,-0.07772846869626868,0.04868396893601965,0.020592646527622025,-0.05296087368389247,-0.032630265164288484,0.06183273463252812,아이들과
4.0,2025-03-08,"재밌어요!!
T익스프레스 조아여 ㅎ",2025,재밌어요!! T익스프레스 조아여 ㅎ,19,3,높음(4-5),1,3,8,Saturday,5,2025-03,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1.0,2025-03-05,"티익스도 못타고
한가람도 못가고 
대부분의 놀이기구 다 못탐 그냥 망해라",2025,티익스도 못타고 한가람도 못가고 대부분의 놀이기구 다 못탐 그냥 망해라,39,9,낮음(1-2),0,3,5,Wednesday,2,2025-03,1,0,0.056963048416861964,0.00543054672421257,0.0040411290781263735,-0.005032515718876801,0.4699324710416174,-0.25752553384865606,-0.1565128466439433,-0.2481716862380688,0.15748083570999266,0.07488746142844879,-0.12703374516574134,0.1473301725384806,0.32251538422977194,-0.1841832925591074,0.08786285011373045,-0.16946968611811727,0.08428651478538723,0.11733017604059577,0.0707864890785216,-0.010883413587603865,"그냥, 놀이기구"
5.0,2025-03-04,동심의나라 에버랜드로~,2025,동심의나라 에버랜드로~,12,2,높음(4-5),1,3,4,Tuesday,1,2025-03,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1.0,2025-03-03,아쉽습니다 여러모로,2025,아쉽습니다 여러모로,10,2,낮음(1-2),0,3,3,Monday,0,2025-03,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
5.0,2025-03-03,기회가 된다면 또 방문할 생각이 있습니다~ 최고하루~~,2025,기회가 된다면 또 방문할 생각이 있습니다~ 최고하루~~,30,6,높음(4-5),1,3,3,Monday,0,2025-03,1,0,0.023781105361553624,-0.001979465536530847,0.01639517091964072,0.000837173405295874,0.028700012250201835,0.0462069022616462,-0.013343882853649014,-0.003379452732027287,0.009755368521197055,-0.0002482520901597763,-0.014759435582936806,0.01592491241678557,-0.01697776931544492,0.059359506103898126,-0.016515532115511954,0.018352270861414718,-0.014661168375607107,-0.05449256629548812,0.0027619400434789588,0.037446831957316136,"있습니다, 생각이"
1.0,2025-03-01,"하지도 않는 놀이기구도 상당수이고 주말이면 사람많아 한기구타는데 한시간 이상씩 줄서서 꼼짝마이고 입장권도 비싸지. 음식퀄리티도 가격대비 맛없지. 삼성은 시설투자 및 신설놀이기구 좀 투자하지. 점점 퇴화되는 행보만 보이네. 독수리요새, 헬리바이크, 지구마을자리에는 아무것도 없는 그냥 산책로나 만들고 썬더볼트? 예전 후룸 라이드보다도 못한 놀이기구. 그 한번 물튀는거 맞을려고 한시간씩은 안기다리겠다. 진짜벌거없는 놀이동산으로 전략. 그냥 자연농원이라고해라. 지금은 운영도 안하는 우주관람차는 철거도 않하고 그냥 인테리어 장식처럼 남겨둘꺼면 솔직히 낭비 아닌가? 운영을 이젠 아예 손 놓고 있는것처럼 보임. 운영을 아예 안하는게 왜이렇게나 많은지..",2025,"하지도 않는 놀이기구도 상당수이고 주말이면 사람많아 한기구타는데 한시간 이상씩 줄서서 꼼짝마이고 입장권도 비싸지. 음식퀄리티도 가격대비 맛없지. 삼성은 시설투자 및 신설놀이기구 좀 투자하지. 점점 퇴화되는 행보만 보이네. 독수리요새, 헬리바이크, 지구마을자리에는 아무것도 없는 그냥 산책로나 만들고 썬더볼트? 예전 후룸 라이드보다도 못한 놀이기구. 그 한번 물튀는거 맞을려고 한시간씩은 안기다리겠다. 진짜벌거없는 놀이동산으로 전략. 그냥 자연농원이라고해라. 지금은 운영도 안하는 우주관람차는 철거도 않하고 그냥 인테리어 장식처럼 남겨둘꺼면 솔직히 낭비 아닌가? 운영을 이젠 아예 손 놓고 있는것처럼 보임. 운영을 아예 안하는게 왜이렇게나 많은지..",362,72,낮음(1-2),0,3,1,Saturday,5,2025-03,1,0,0.04357247572155948,0.0004164572297249401,0.0004634261080020236,-0.006005216355944322,0.3209595304944933,-0.11428950366740777,-0.06637715911108492,-0.1057888436030887,0.06145397045302821,0.08219349140056659,-0.19000024770656387,0.19416709672011212,0.2785765261018563,-0.18783143583793993,-0.09118780491996666,-0.0983207810541479,0.11121617526605282,0.20551041222652885,0.1507365392047535,0.12788890313387324,"그냥, 한번, 놀이기구도, 놀이기구"
1.0,2025-02-28,"지금까지 가본곳 중에 제일 별로임 재미도 없고 옜날엔 퍼래이드 괜찮았는데 쓰래기 됬음 
영업 끝나서 빨리 나가라고 전등 다 꺼놈 사람 엄청많은데 전등 다꺼서 개 위험함 1점도 아깝다
사파리 3시간 기다렸는데 7분 밖에 못봄",2025,지금까지 가본곳 중에 제일 별로임 재미도 없고 옜날엔 퍼래이드 괜찮았는데 쓰래기 됬음 영업 끝나서 빨리 나가라고 전등 다 꺼놈 사람 엄청많은데 전등 다꺼서 개 위험함 1점도 아깝다 사파리 3시간 기다렸는데 7분 밖에 못봄,123,31,낮음(1-2),0,2,28,Friday,4,2025-02,1,0,0.05256288765230441,0.0011669450786981359,-0.008264125652548356,0.009060001591564223,0.11051357925377439,-0.02143447383763351,0.05252702265682636,0.09460916191445386,0.03801519979811137,-0.010700693387064655,-0.047286044034471994,-0.08518685147794075,0.10586166475380987,0.0817996496801012,-0.03424487620818496,0.04152587061614715,-0.0010956788426951568,0.0009786423443565754,0.17333633473546375,-0.033422866617525644,"제일, 사파리, 사람"
1.0,2025-02-27,"용인시민인데 이제 뇌절임 재미없고
롯데월드나 갈게요~",2025,용인시민인데 이제 뇌절임 재미없고 롯데월드나 갈게요~,29,6,낮음(1-2),0,2,27,Thursday,3,2025-02,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1.0,2025-02-27,"잘 있어 바오랜드
다시 만날진 모르겠네",2025,잘 있어 바오랜드 다시 만날진 모르겠네,21,5,낮음(1-2),0,2,27,Thursday,3,2025-02,1,0,0.011221287201574818,0.00796313706205057,-0.0004482249354503021,-0.0011652171372880772,0.043901961905277447,-0.010610163036299695,0.03951613026794674,0.10712312622246649,0.06901274990567649,0.008478013213492858,0.0055688762540163205,0.008089686818792192,0.011196955778026771,-0.07513387617163649,-0.09782006412179134,-0.01630848616231553,0.006313513413709427,0.004138118546217918,0.06800900979927856,0.1001783582666433,다시
4.0,2025-02-26,"시설이 잘대있고, 뷰가 좋아요",2025,"시설이 잘대있고, 뷰가 좋아요",16,4,높음(4-5),1,2,26,Wednesday,2,2025-02,1,0,0.1560810549153634,-0.07392990965876522,0.884870466400623,0.4023622984953777,-0.044845769710541564,-0.002609217224775093,-0.002051797744175937,-0.027898026346048124,0.04974279256682057,-0.046766120132019966,0.010143636814331093,-0.014257965920706701,0.007957762504729876,0.0015093688162126121,-0.027110541376868993,-0.02578771881502215,-0.009316950460553797,0.04291639581818303,-0.0037362735693722703,0.029970551734269442,좋아요
4.0,2025-02-23,겨울이라 운영하지 않는  곳이 많아요~ 성수기에 비해 사람들이 많이 없어서 좋아요~,2025,겨울이라 운영하지 않는 곳이 많아요~ 성수기에 비해 사람들이 많이 없어서 좋아요~,45,11,높음(4-5),1,2,23,Sunday,6,2025-02,1,0,0.11994440482527594,-0.014868433660828677,0.459373202659008,0.2033319625164318,0.12164593402841253,0.09403734961740444,0.0021493071671983316,0.11169883013139119,-0.17320367068468198,-0.09738729723926093,-0.10903721934740909,0.2532105723701274,-0.038625355600428936,0.06216811159957036,0.2091203478032368,0.16736153505851636,0.12872983823466602,-0.20576832495178635,0.013162585444422049,-0.048413838153554635,"없어서, 사람들이, 많이, 좋아요"
5.0,2025-02-22,"말해뭐하나 우리나라 아이들이 가보고싶고
가볼만한곳 최고의 장소인데

입장료가 비싸서 안가는곳이지만

아이 어릴때는 연간회원권도 끈어서 다닐정도 많이다닌 나의육아추억이 가득한곳

몇십번을 갔지만 갈때마다 즐겁고 재미나는곳
다만 경기는 몇년째 바닥치고 월급은 그대로
특히 계엄반란이후 더욱 차가워진 주머니사정으로 인해 입장료가 부담스러워 못가는 아련한곳",2025,말해뭐하나 우리나라 아이들이 가보고싶고 가볼만한곳 최고의 장소인데 입장료가 비싸서 안가는곳이지만 아이 어릴때는 연간회원권도 끈어서 다닐정도 많이다닌 나의육아추억이 가득한곳 몇십번을 갔지만 갈때마다 즐겁고 재미나는곳 다만 경기는 몇년째 바닥치고 월급은 그대로 특히 계엄반란이후 더욱 차가워진 주머니사정으로 인해 입장료가 부담스러워 못가는 아련한곳,192,39,높음(4-5),1,2,22,Saturday,5,2025-02,1,0,0.02824178825272781,0.0024836537505799677,0.02478372137437634,0.010200566126289655,0.09139285999991897,0.02258012585619311,-0.03602192202916281,0.0549435850394152,-0.06258775584448532,0.03827817049170424,0.06836848390568545,0.07135374345093112,0.03714402048477102,-0.06132332458711394,-0.15532200159402207,-0.0050501922058302584,0.19482991398365002,-0.17692798381269834,-0.20821562111834377,0.011740327204224438,"특히, 갈때마다, 아이들이, 최고의, 다만"
5.0,2025-02-22,"놀이기구 탄 시간<<<<<<<<걸어다닌 시간
느낌이지만 재밌었다.
놀이공원은 뭔가 돌아다니면서 구경하는 낭만이 더 큰 것 같음",2025,놀이기구 탄 시간<<<<<<<<걸어다닌 시간 느낌이지만 재밌었다. 놀이공원은 뭔가 돌아다니면서 구경하는 낭만이 더 큰 것 같음,70,12,높음(4-5),1,2,22,Saturday,5,2025-02,1,0,0.045784112602232016,-0.00026713001130639557,-0.004650800773932466,0.002008059377316549,0.28283739534799346,-0.1282429005860288,-0.08542792062804254,-0.12865672312549659,0.10645828487854828,0.021854853263263543,-0.031388912672173856,0.0343246348602925,0.11623209914861514,0.03683888753073939,0.03337746587888337,-0.07043904516278401,-0.15244362988235582,-0.027625732305001142,-0.04557208583225093,-0.09079319197739089,"시간, 놀이기구"
5.0,2025-02-21,항상 아이이고 싶은 곳,2025,항상 아이이고 싶은 곳,12,3,높음(4-5),1,2,21,Friday,4,2025-02,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
5.0,2025-02-19,"좀추워도옆에숙소가있어1박2일할수도있고
겨울이벤트 눈썰매
가을이벤트 할로윈
여름이벤트 밤밤맨
봄이벤트 장미
푸바오도볼수있어요",2025,좀추워도옆에숙소가있어1박2일할수도있고 겨울이벤트 눈썰매 가을이벤트 할로윈 여름이벤트 밤밤맨 봄이벤트 장미 푸바오도볼수있어요,68,10,높음(4-5),1,2,19,Wednesday,2,2025-02,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
5.0,2025-02-18,날이 조금 추웠지만 오히려 사람이 적어서 아이들과 원 없이 놀았습니다,2025,날이 조금 추웠지만 오히려 사람이 적어서 아이들과 원 없이 놀았습니다,38,9,높음(4-5),1,2,18,Tuesday,1,2025-02,1,0,0.05318055957449645,-0.025120699236825042,-0.01813319765982035,0.007807176684927278,0.09865513800365559,-0.05441890371577784,-0.05630715766427917,0.06739984995331337,-0.22156048023312805,-0.16605414383958292,0.1700144722308482,-0.08202697201616883,-0.02841487440222257,-0.011517992116252759,0.02270020121096916,0.024136954829050563,-0.15277647109873713,-0.0994848773139036,0.0266915420419866,0.1529866249693892,"조금, 아이들과, 사람이"
