rating,date,context,context_cleaned,text_len,word_count,rating_group,is_positive,year,month,day,weekday,weekday_num,year_month,text_has_emoji,text_has_url,top_keywords,tfidf_vector_1,tfidf_vector_2,tfidf_vector_3,tfidf_vector_4,tfidf_vector_5,tfidf_vector_6,tfidf_vector_7,tfidf_vector_8,tfidf_vector_9,tfidf_vector_10,tfidf_vector_11,tfidf_vector_12,tfidf_vector_13,tfidf_vector_14,tfidf_vector_15,tfidf_vector_16,tfidf_vector_17,tfidf_vector_18,tfidf_vector_19,tfidf_vector_20
5.0,2023-07-25,"There are few road signs in the park, and there are no Chinese maps now. Some facilities are open in the afternoon, so you have to choose your route. Ctrip booked tickets in advance. If you don't bind the Everland APP, you can scan the QR code in the order to enter the park directly. You can go to the amusement park directly. Only the tropical rain forest and birds of prey require queuing after 2 pm to enter the park.","There are few road signs in the park, and there are no Chinese maps now. Some facilities are open in the afternoon, so you have to choose your route. Ctrip booked tickets in advance. If you don't bind the Everland APP, you can scan the QR code in the order to enter the park directly. You can go to the amusement park directly. Only the tropical rain forest and birds of prey require queuing after 2 pm to enter the park.",421,81,높음(4-5),1,2023,7,25,Tuesday,1,2023-07,0,0,"park, enter park, enter, scan, app",0.3821718827989843,0.26795524270637855,0.5235619704479096,0.0794075703389493,-0.05005674116329025,-0.31404569881364686,0.015553492135715366,0.1954836400415745,0.13262411498781493,-0.02202704166116798,0.0619412044640817,0.07680961210574419,0.03380604760764924,-0.0638446330513962,-0.1491071419082045,-0.1385371026117709,0.003896885904324119,-0.12066211881704401,0.03391637108977357,0.04509989630181518
5.0,2023-05-27,I really enjoyed Everland. The waiting time for the most popular rides is insane though but understandable. T express is a must go to ride. Me and my friends ended up going twice for it. When the park opened the line was insane we waited around 2.5 hours but around 5pm the waiting time was only 1.5 hours (we visited on a Thursday). I recommend downloading Everland app. You can check the waiting time for the attractions there which is super convenient!,I really enjoyed Everland. The waiting time for the most popular rides is insane though but understandable. T express is a must go to ride. Me and my friends ended up going twice for it. When the park opened the line was insane we waited around 2.5 hours but around 5pm the waiting time was only 1.5 hours (we visited on a Thursday). I recommend downloading Everland app. You can check the waiting time for the attractions there which is super convenient!,455,82,높음(4-5),1,2023,5,27,Saturday,5,2023-05,0,0,"time, everland, going, app, super",0.44442014985197115,0.11514150658406087,-0.044884467651433384,-0.03881643394669674,-0.08549679941675237,0.02771130142017752,0.1467585413753668,-0.21184685180392362,-0.11111046758320782,-0.13736437720179892,0.025486721314129112,-0.08051445026995303,-0.31095050375855726,-0.0002673535246193442,-0.08649768214563759,-0.2831137671596807,-0.05529406354610897,0.04103636948331603,-0.0542743869518252,-0.047442069123470126
5.0,2023-05-04,"Even though it rained, I enjoyed Safari Lost Valley Panda World~ I was worried that there would be a lot of people because it was a holiday, but I think there weren't many because of the rain. If you see Safari through the open run smart line, get a meal, and then wait in line on-site for the rest, you'll be able to see almost everything. Fubao, don't go to China ㅠㅠ","Even though it rained, I enjoyed Safari Lost Valley Panda World~ I was worried that there would be a lot of people because it was a holiday, but I think there weren't many because of the rain. If you see Safari through the open run smart line, get a meal, and then wait in line on-site for the rest, you'll be able to see almost everything. Fubao, don't go to China ㅠㅠ",368,72,높음(4-5),1,2023,5,4,Thursday,3,2023-05,1,0,"safari, panda, world, don, fubao",0.16891812350536295,0.047150304991463166,-0.14707003081756304,0.006881891622416446,0.038292632540663264,-0.0643147234971744,-0.06822098109902362,-0.167113439490283,0.0023949727090722636,0.01011726542184274,0.24298767763250234,0.18473512257867356,0.058452946045238145,-0.028395175447189277,0.006926189346730179,0.06910866325067104,-0.12282877341498993,-0.15618054254280522,0.13542476268383657,0.11945947465861445
5.0,2023-04-09,"very nice place and lots of activities, bigger than USS, very worth it, with young child (3 years), one day is not enough, definitely will visit again!","very nice place and lots of activities, bigger than USS, very worth it, with young child (3 years), one day is not enough, definitely will visit again!",151,27,높음(4-5),1,2023,4,9,Sunday,6,2023-04,0,0,"lots, nice, definitely, worth, visit",0.29396691533922675,-0.13042665895742742,-0.21169885199253122,-0.18568798122912047,0.09215911637504606,0.12389148177522488,-0.10071354883861626,0.39925915649062815,0.04437027574324643,-0.20593104594094921,0.23096844341444742,-0.0199423959035353,0.1565718018156324,-0.032981682582708914,0.019949701759275244,0.058159199517630995,-0.01107174455674246,0.12795873480267664,0.0255082214104329,0.24966160901683543
5.0,2022-10-28,"If you want to go to Korea and want to play in the park, I recommend going to Aibao Park, there is the largest wooden roller coaster in Korea, super exciting 🤣 If you are afraid to play rides can get close to nature, go to see animals, and giraffes close contact 🥰 There is also a fully blooming rose garden, great for taking pictures

Among them, I prefer the lost canyon ❤️ Mainly to take the amphibious vehicle to walk around the safari, along the way camels, elephants, rhinos, antelopes, the whole journey about 15 minutes, then also have the opportunity to see lions and big brown bears, they are very obedient, will not attack people, good experience ✌🏻","If you want to go to Korea and want to play in the park, I recommend going to Aibao Park, there is the largest wooden roller coaster in Korea, super exciting 🤣 If you are afraid to play rides can get close to nature, go to see animals, and giraffes close contact 🥰 There is also a fully blooming rose garden, great for taking pictures Among them, I prefer the lost canyon ❤️ Mainly to take the amphibious vehicle to walk around the safari, along the way camels, elephants, rhinos, antelopes, the whole journey about 15 minutes, then also have the opportunity to see lions and big brown bears, they are very obedient, will not attack people, good experience ✌🏻",659,120,높음(4-5),1,2022,10,28,Friday,4,2022-10,1,0,"want, play, korea, safari, park",0.4125710239026725,-0.15866275890636514,0.05197190522164108,0.0382433606847837,-0.1806867572894532,-0.05530459606102197,-0.26459127815555467,-0.1391041469840553,-0.1271694898016139,-0.02273249241972329,-0.16464273423081338,0.05909887110789172,0.08092951720359447,0.014628802442439125,0.11897060359859486,-0.08010684941735415,0.014697338000530606,-0.043629480895352235,0.15411040482750274,-0.08452184915296881
5.0,2022-01-11,"I don't really play anything scary because I'm afraid I won't be able to do it, so I just play soft games like the haunted house and the flying shuttle. I went during the Halloween festival. I really like all the rides.","I don't really play anything scary because I'm afraid I won't be able to do it, so I just play soft games like the haunted house and the flying shuttle. I went during the Halloween festival. I really like all the rides.",219,42,높음(4-5),1,2022,1,11,Tuesday,1,2022-01,0,0,"like, play, really, don, just",0.22873440267156175,-0.03481515225443874,-0.08163929814541945,-0.009438996909622098,-0.12743385196788495,-0.11470411656714644,-0.13328299101616356,-0.14356046615498638,-0.1387672614800987,0.013021883420031284,0.11586208033521724,-0.14682620336117133,0.006134957542535512,0.06644482788154814,0.07748030390952362,-0.010471472007264311,0.11773868912150412,0.08686739079579901,0.08079182656672669,-0.2688263477689878
5.0,2019-10-02,"This theme park is comparable to Disneyland, but with even more to offer. Besides horseback riding, it also has a wildlife park (with pandas, polar bears, and more). There are regular shows and beautiful gardens. The food is quite expensive. It's a huge place. Don't forget to pick up a map at the entrance so you can find your way around. Be sure to wear comfortable shoes. I'd definitely come back here again, as one day wouldn't be enough.","This theme park is comparable to Disneyland, but with even more to offer. Besides horseback riding, it also has a wildlife park (with pandas, polar bears, and more). There are regular shows and beautiful gardens. The food is quite expensive. It's a huge place. Don't forget to pick up a map at the entrance so you can find your way around. Be sure to wear comfortable shoes. I'd definitely come back here again, as one day wouldn't be enough.",442,79,높음(4-5),1,2019,10,2,Wednesday,2,2019-10,0,0,"come, park, entrance, pandas, theme park",0.37524839310242963,-0.08279176216423917,0.17447356448734508,-0.026243234578138094,0.02920527144901299,0.002524363607883174,0.004208866183929073,0.01931706628276975,0.0017324293185451626,0.008006977145553556,-0.01436920680211199,0.10400813217633392,-0.07476762175451356,-0.29872782182811913,0.00821910977471387,0.24508690172519254,-0.07587457745345577,0.15003422456567672,0.21670064664465416,0.010867178362449516
5.0,2019-10-01,"This is a great theme park in South Korea. Our highlight was the safari, where we were shown a cage full of tigers, lions, and bears. We also saw a beautiful tulip garden, perfect for photos, and our kids rode the roller coaster, which they said was a great experience. The park also has many restaurants and a variety of souvenir shops.","This is a great theme park in South Korea. Our highlight was the safari, where we were shown a cage full of tigers, lions, and bears. We also saw a beautiful tulip garden, perfect for photos, and our kids rode the roller coaster, which they said was a great experience. The park also has many restaurants and a variety of souvenir shops.",337,62,높음(4-5),1,2019,10,1,Tuesday,1,2019-10,0,0,"great, safari, park, south korea, south",0.38860482330274837,-0.23579383435548693,0.21897108824206427,-0.04571369772356679,0.03720103328893849,-0.03228477690083454,0.015154189309427598,-0.026176245043095264,-0.2585613238144253,0.10059088927372122,-0.28291076782009716,0.3531832300023465,0.10743347982060673,-0.19774314278977181,0.23356917324565168,-0.06434262017893672,-0.19394804864288026,0.02938001990836721,0.08436373667908609,0.012810055594235458
5.0,2019-06-22,"Everland is a large scenic area with everything you could possibly want. It also has an animal area, perfect for everyone, young and old. The area also boasts a large rose garden, which is stunningly beautiful at night with the lighting effects. Sitting and enjoying the scenery with your significant other amidst a sea of roses and beautiful lights is incredibly romantic! The park also has many rides, and the wooden roller coaster is a must-try; it's incredibly thrilling and fun! The park has buses to downtown Myeongdong and is also close to the subway. Free shuttles to nearby hotels are also available, making it very convenient. Tickets booked through Ctrip arrived quickly, and scanning the QR code to enter the park without exchanging tickets saved us time and effort.","Everland is a large scenic area with everything you could possibly want. It also has an animal area, perfect for everyone, young and old. The area also boasts a large rose garden, which is stunningly beautiful at night with the lighting effects. Sitting and enjoying the scenery with your significant other amidst a sea of roses and beautiful lights is incredibly romantic! The park also has many rides, and the wooden roller coaster is a must-try; it's incredibly thrilling and fun! The park has buses to downtown Myeongdong and is also close to the subway. Free shuttles to nearby hotels are also available, making it very convenient. Tickets booked through Ctrip arrived quickly, and scanning the QR code to enter the park without exchanging tickets saved us time and effort.",778,130,높음(4-5),1,2019,6,22,Saturday,5,2019-06,0,0,"area, large, beautiful, tickets, park",0.4155602068328689,0.08435715644768198,0.20618289107356308,-0.025457085359843007,-0.22185020771928748,-0.2640901712135895,-0.07102088431933044,0.02392076796079959,0.0017028403485248329,-0.03607848050846875,-0.18404359679024604,0.055764638214518054,0.04337859818770138,-0.15952440816411864,-0.11203408326194664,-0.11252560459142544,0.012567767393302832,-0.1491056836089081,0.03085548025872955,-0.021786356723799645
5.0,2019-05-21,"It's fun and cheaper than the daytime ticket price. It's really a castle in a fairy tale. However, due to the strong wind, I couldn't ride the wooden roller coaster. Although each project is very short, there are many things to play. Everyone queued up consciously. By the way, remember to bring your own raincoat for the whitewater rafting or do it first to leave enough time for the clothes to dry. Try to go earlier, otherwise there may not be enough time to play all the projects. Overall, I still had a lot of fun.","It's fun and cheaper than the daytime ticket price. It's really a castle in a fairy tale. However, due to the strong wind, I couldn't ride the wooden roller coaster. Although each project is very short, there are many things to play. Everyone queued up consciously. By the way, remember to bring your own raincoat for the whitewater rafting or do it first to leave enough time for the clothes to dry. Try to go earlier, otherwise there may not be enough time to play all the projects. Overall, I still had a lot of fun.",519,96,높음(4-5),1,2019,5,21,Tuesday,1,2019-05,0,0,"play, time, fun, price, projects",0.35244843517264957,-0.04893974974350697,-0.2567364103822634,-0.07359904725920727,-0.39830168243931896,-0.16480390277614268,-0.24207312275483706,-0.2249109250753606,0.07482288992857733,0.005211717922740185,-0.21838066630021158,-0.07448206220402037,-0.007335080381004944,0.09977527698246284,-0.05845167113530818,-0.10101266873975429,-0.12164324872899411,0.13972124930261245,-0.018931315216341584,0.0618938014014644
5.0,2019-04-08,"I went during the Qingming Festival, and the roller coaster was closed due to the season. The ticket doesn't include a boat ride to see the tigers and other large animals; reservations are required. You can only see the park's other smaller animals. We went on a Friday, so the lines weren't too long, and some of the shows are suitable for children under seven. The float parade starts at 8 PM near the carousel. You can enjoy the evening until almost 10 PM, and you can take bus No. 5002 to Gangnam. The first stop on the 5002 bus back to the city from Everland is Gangnam Subway Station. After getting off, continue straight for about 50 meters to the subway station. The subway from Gangnam Station connects to a fashionable underground shopping street with good food, open until after 10:30 PM, so you can explore if you have time. After purchasing your ticket, Ctrip will send you a QR code on your phone. Show it at the entrance, and the ticket inspector will scan it for entry. It's very convenient.","I went during the Qingming Festival, and the roller coaster was closed due to the season. The ticket doesn't include a boat ride to see the tigers and other large animals; reservations are required. You can only see the park's other smaller animals. We went on a Friday, so the lines weren't too long, and some of the shows are suitable for children under seven. The float parade starts at 8 PM near the carousel. You can enjoy the evening until almost 10 PM, and you can take bus No. 5002 to Gangnam. The first stop on the 5002 bus back to the city from Everland is Gangnam Subway Station. After getting off, continue straight for about 50 meters to the subway station. The subway from Gangnam Station connects to a fashionable underground shopping street with good food, open until after 10:30 PM, so you can explore if you have time. After purchasing your ticket, Ctrip will send you a QR code on your phone. Show it at the entrance, and the ticket inspector will scan it for entry. It's very convenient.",1007,182,높음(4-5),1,2019,4,8,Monday,0,2019-04,0,0,"ticket, 10, bus, animals, went",0.4385831676829277,0.3368937796369809,0.036061192917709935,0.07888217600258175,-0.22193539737537007,-0.06521192109206397,-0.1121703712650835,-0.1416997417006966,-0.11219439686876316,-0.11427906048368285,-0.07575490642370895,-0.09353360346116175,0.06697943545306986,0.018629975771411136,-0.03563173228380335,0.06555426080599655,0.07910156326033879,0.07585671564170189,-0.050085603652152505,-0.01875909753497472
5.0,2024-08-26,"There are not many people going there on weekdays. Like Disney, the park is very large. It takes about 10 minutes to queue up to see the pandas. We queued seven times a day. There are many shops inside where you can buy panda goods. You can take 5002A from Sinnonhyeon Station in downtown Seoul and take B back. It takes about an hour to drive there. There are winding mountain roads, which is quite dizzying.","There are not many people going there on weekdays. Like Disney, the park is very large. It takes about 10 minutes to queue up to see the pandas. We queued seven times a day. There are many shops inside where you can buy panda goods. You can take 5002A from Sinnonhyeon Station in downtown Seoul and take B back. It takes about an hour to drive there. There are winding mountain roads, which is quite dizzying.",409,76,높음(4-5),1,2024,8,26,Monday,0,2024-08,0,0,"10, buy, going, minutes, large",0.2923022919572783,0.0894599142441962,0.029472061923042716,-0.036556169541798654,-0.025170782662504308,0.03861757052491214,-0.17281104978863382,-0.11895940745464359,0.03326450192569985,-0.04646689638858469,0.14106003751525892,0.06839255343335077,0.01698378963192711,-0.07742820664453735,-0.11803505081200576,0.10654113588022403,-0.006756405853696374,-0.009428173359634116,0.3871536795262218,0.032676605128785896
5.0,2023-07-18,"This time I was transiting in Korea in Canada. Since I don't need a Korean visa in Korea with a Canadian visa, I can stay for 30 days. I went there specifically to see Fubao's family. I saw Fubao, who worked hard, his lazy father Lebao, and the cute Grandpa Song. It was great.","This time I was transiting in Korea in Canada. Since I don't need a Korean visa in Korea with a Canadian visa, I can stay for 30 days. I went there specifically to see Fubao's family. I saw Fubao, who worked hard, his lazy father Lebao, and the cute Grandpa Song. It was great.",277,54,높음(4-5),1,2023,7,18,Tuesday,1,2023-07,0,0,"fubao, korea, need, cute, don",0.29633223735147496,0.12070282531452425,-0.16271270803634053,0.04422283613991656,0.21603557160319095,-0.12259338015882026,-0.07406683419555117,-0.2795025242708126,0.006171941246361963,0.20430573305774602,0.27100308470678103,0.2889125422572339,-0.10770953435694601,0.004140083124179132,0.32814127988007474,-0.1382928676620601,-0.15243020219296377,0.003086511384940177,-0.15576909718497145,-0.027024887683954085
5.0,2024-02-24,"I booked a single ticket for 179 at first, but I accidentally found this double special offer, which is really a good deal. The QR code can be linked to the Everland app, and you can scan the code to enter the park directly. You can also refund the extra bookings made before, which is very convenient. All five babies were able to see it smoothly, but Fu Bao was sleeping during the two visits.","I booked a single ticket for 179 at first, but I accidentally found this double special offer, which is really a good deal. The QR code can be linked to the Everland app, and you can scan the code to enter the park directly. You can also refund the extra bookings made before, which is very convenient. All five babies were able to see it smoothly, but Fu Bao was sleeping during the two visits.",395,75,높음(4-5),1,2024,2,24,Saturday,5,2024-02,0,0,"code, enter park, scan, app, enter",0.36300992213474226,0.46794885723041313,0.18779036386805173,0.30128063496042745,-0.06375730384074489,-0.3388129292645225,0.08975862592977438,0.21258933164900434,0.043389239307427885,-0.09949015796793756,-0.042414800047756204,-0.03566660963326133,0.07891936359777334,-0.1133195424766499,-0.15070131047526092,-0.11716723687172023,0.03561660749630271,-0.057936289466366246,-0.07740068449211958,-0.021307922306495978
5.0,2024-03-31,The Aibao Park is pretty good! The Panda Pavilion is the most worth visiting. Our national treasure giant pandas Aibao and Lebao and two red pandas Ruibao and Huibao live in a comfortable and clean environment. There are many entertainment facilities in the park for children to play. The round-trip transportation is also very convenient.,The Aibao Park is pretty good! The Panda Pavilion is the most worth visiting. Our national treasure giant pandas Aibao and Lebao and two red pandas Ruibao and Huibao live in a comfortable and clean environment. There are many entertainment facilities in the park for children to play. The round-trip transportation is also very convenient.,339,55,높음(4-5),1,2024,3,31,Sunday,6,2024-03,0,0,"pandas, park, panda, children, play",0.3504513544907552,0.07536547680366033,0.07390122411980796,0.1482768906872932,0.004529014943386735,0.10264846874954489,-0.16169590990017038,0.03069637242224208,0.12872254326671342,-0.08851510396187846,0.06678748901337607,0.2066537689036763,0.059734453834568664,0.0322259228908604,-0.12052716136827113,0.2225361418963537,0.1349364806787127,0.04162114663097751,0.09471097278984401,-0.298929429234654
5.0,2019-09-30,"Enjoy a full day of thrilling fun at Everland. It features five themed areas—Universal Marketplace, Animal Kingdom, European Adventure, Magic Land, and American Adventure. It's a magical place for both adults and children. But be sure to arrive early, as the lines for the rides can be long.","Enjoy a full day of thrilling fun at Everland. It features five themed areas—Universal Marketplace, Animal Kingdom, European Adventure, Magic Land, and American Adventure. It's a magical place for both adults and children. But be sure to arrive early, as the lines for the rides can be long.",291,48,높음(4-5),1,2019,9,30,Monday,0,2019-09,0,0,"adventure, thrilling, children, long, place",0.28669399535031564,-0.17597286452161187,-0.08695695556752929,-0.0747533110278141,-0.06884287239162856,-0.08199617070212087,0.0724094157417198,-0.033568478761559654,-0.09688442746461899,0.029506988021185773,-0.0036740513401839706,-0.10651136676528808,0.07905970584497617,0.04514763951679382,-0.10181399853932996,0.024971756697232877,0.0809242005988269,0.053112111010178785,-0.029566048292489735,-0.035762882011572496
5.0,2019-08-30,"Everland is arguably the largest amusement park in South Korea. While it's not as thrilling as Fuji-Q Highland, it has clearly defined areas and offers good food, drinks, and entertainment. The restaurants are reasonably priced, but the souvenirs are a bit pricey. Having been to many amusement parks, this one offers the best value, at least in South Korea.","Everland is arguably the largest amusement park in South Korea. While it's not as thrilling as Fuji-Q Highland, it has clearly defined areas and offers good food, drinks, and entertainment. The restaurants are reasonably priced, but the souvenirs are a bit pricey. Having been to many amusement parks, this one offers the best value, at least in South Korea.",358,59,높음(4-5),1,2019,8,30,Friday,4,2019-08,0,0,"south korea, south, korea, amusement, bit",0.32838175893466076,-0.22095026820580208,0.3624076847078181,0.11717325429957717,0.19195897124757688,0.029469934214791445,0.10717472392159341,-0.17181624812204016,0.1951030025719057,-0.04981990273271243,-0.006631313530525617,0.006997290983457627,0.15776823152432068,0.0827548696717645,0.29208115048845,-0.2312954465307394,-0.08025618383836468,0.08525251071625055,0.026003258407023597,-0.06838811470333526
5.0,2019-09-02,"The ticket is very convenient to use. The QR code is sent to the email address filled in when submitting the order. You can scan the code directly when entering the park, which saves time and effort. It is very convenient to take a bus to Aibo at Dongdaemun Culture Square subway station. I strongly recommend traveling on the bus!","The ticket is very convenient to use. The QR code is sent to the email address filled in when submitting the order. You can scan the code directly when entering the park, which saves time and effort. It is very convenient to take a bus to Aibo at Dongdaemun Culture Square subway station. I strongly recommend traveling on the bus!",331,60,높음(4-5),1,2019,9,2,Monday,0,2019-09,0,0,"code, bus, convenient, scan, recommend",0.3330431676760504,0.5959201938476612,0.18756260678517253,0.02036632860862077,-0.2853682410594133,0.10421907292033941,0.09876244541897392,0.07219217639010864,0.016543119953142612,-0.049236794783577585,0.002015109418397218,-0.02477520958857671,0.05428168938349599,-0.14454489088044012,-0.03229378025144597,-0.11551197752352978,-0.047241416215889065,-0.05813720316448569,-0.11356956455494323,-0.04587764568829998
5.0,2024-07-19,"The QR code entry is very convenient. I rushed to see Aibao as soon as possible. Aibao was eating, and the two little ones and Lebao were sleeping. It was raining that day, so many facilities were not open, but the animals were very nice. For an animal lover like me, I am very satisfied. There were few people on Tuesday.","The QR code entry is very convenient. I rushed to see Aibao as soon as possible. Aibao was eating, and the two little ones and Lebao were sleeping. It was raining that day, so many facilities were not open, but the animals were very nice. For an animal lover like me, I am very satisfied. There were few people on Tuesday.",322,61,높음(4-5),1,2024,7,19,Friday,4,2024-07,0,0,"nice, like, qr, qr code, code",0.28110556496282263,0.3063464497878645,0.03769525457926921,0.04201468679144102,-0.1610283570210085,-0.17848310600535053,-0.010709714060811911,0.18878040516400701,-0.09053920079876852,-0.0131316813696889,0.2322053556541509,-0.14904615067004484,0.2726624655154799,-0.09628142877346942,-0.16325524771915165,-0.09249707604393033,0.07990062382590282,0.05521578450505721,0.015010772448520096,0.08942706956012846
5.0,2023-10-14,"I'll go again if I have a chance. Fubao is going back home soon and his two sisters are going to work. I'll go see the baby pandas. The others are also very interesting. The little tigers have grown up. There is a panda toy that looks very nice, see the picture.","I'll go again if I have a chance. Fubao is going back home soon and his two sisters are going to work. I'll go see the baby pandas. The others are also very interesting. The little tigers have grown up. There is a panda toy that looks very nice, see the picture.",262,52,높음(4-5),1,2023,10,14,Saturday,5,2023-10,0,0,"going, pandas, panda, nice, fubao",0.13264676827174648,0.06895266110922811,-0.1503307492725911,0.013783676288286912,0.0571899022441847,-0.04235415855326585,-0.138174578447862,-0.08936510479917038,0.07910866774523936,0.046409739671554914,0.3279924186010259,0.21917391198745004,-0.09043163074901264,-0.11834130508162592,-0.0695199402299793,0.06610590376931805,-0.020395904421176125,-0.13324918064615587,0.008350997192867846,0.0003547884398446653
5.0,2019-10-02,"We loved the fun rides and encounters with various animals. There were also plenty of delicious jellies and other snacks. You could play all day without feeling tired. If you want to create wonderful memories with family, friends, or your partner, come to Everland!","We loved the fun rides and encounters with various animals. There were also plenty of delicious jellies and other snacks. You could play all day without feeling tired. If you want to create wonderful memories with family, friends, or your partner, come to Everland!",265,44,높음(4-5),1,2019,10,2,Wednesday,2,2019-10,0,0,"come, want, play, animals, family",0.39582504608776525,-0.08671599454100185,-0.17972050183618493,-0.10743788941396792,-0.029528031806490034,-0.14214572194655453,0.08623486591523558,0.0052546520648763875,-0.04667235958505484,0.14514655460019943,-0.028885874316730422,-0.26417471087052646,-0.08130301211852921,0.0030750959015172384,-0.03968027554103564,0.042575346835359656,0.2696089424338068,0.07974954942309508,0.07882455380592093,-0.05418517119888659
5.0,2023-07-30,"The package I bought was convenient and on time for the shuttle bus, so I didn't have to think about going back and forth to Myeongdong. Five points are for the Bao family. Fu Bao is so cute. When he wakes up, he will show off his food and show off his cuteness. I hope the Bao family will be prosperous and grow up healthily.","The package I bought was convenient and on time for the shuttle bus, so I didn't have to think about going back and forth to Myeongdong. Five points are for the Bao family. Fu Bao is so cute. When he wakes up, he will show off his food and show off his cuteness. I hope the Bao family will be prosperous and grow up healthily.",326,65,높음(4-5),1,2023,7,30,Sunday,6,2023-07,0,0,"bao, bao family, family, going, didn",0.2638681950960798,0.398214830378501,-0.2223085217921449,-0.040863255309660625,0.4357800914288199,0.05690998365205023,-0.2151017170982374,-0.03375341722994615,0.14454668940542012,0.21174924364661477,-0.24852125249904322,-0.20421784999725606,-0.10568415770154879,-0.11444600344537165,0.05489798822583954,-0.11695247453947775,0.08477074386776472,-0.02977688329542128,-0.04223386253251601,-0.06544831469683184
5.0,2019-11-28,"I took a bus from Seoul to Everland in June. It's huge, with rides, a zoo, and gardens, perfect for a family outing. The scenery is beautiful, perfect for taking photos, and the roller coaster is super thrilling! A must-see for anyone interested!","I took a bus from Seoul to Everland in June. It's huge, with rides, a zoo, and gardens, perfect for a family outing. The scenery is beautiful, perfect for taking photos, and the roller coaster is super thrilling! A must-see for anyone interested!",246,43,높음(4-5),1,2019,11,28,Thursday,3,2019-11,0,0,"taking, thrilling, super, beautiful, seoul",0.3627442513277157,-0.04626949087845563,-0.05646606186793841,-0.1483247219114797,-0.041885922402392764,0.07744180018334694,-0.12222984204080578,-0.1998017606861994,-0.18988798823205155,-0.003379436792644161,-0.2897059633837304,-0.0691552558737696,0.014418348723106772,-0.09303635383122076,-0.0885689728922119,0.021781960177898577,0.054250304302437116,-0.2676024102543552,0.04327086616052262,0.049911084905044784
4.0,2024-08-06,"I have been to everland on may. For the advice, don’t try to go everland on weekend because that is have many of people.Example for the zoo need to queue up more than 3hour. You can go on rainy day because there will just a few people were there and no need to take long time on every event","I have been to everland on may. For the advice, don’t try to go everland on weekend because that is have many of people.Example for the zoo need to queue up more than 3hour. You can go on rainy day because there will just a few people were there and no need to take long time on every event",290,59,높음(4-5),1,2024,8,6,Tuesday,1,2024-08,0,0,"need, people, everland, queue, don",0.336059279335267,0.1084995718980307,-0.04631975024233101,-0.004053651362301732,-0.03706328807751251,-0.08539116472281624,0.030783801966173717,-0.1719086230674366,-0.07924578665826075,-0.11894782112847345,0.15156635836576182,-0.07834171285070038,-0.051761657334245315,0.11115257557935185,-0.12756112532024957,-0.06726375388241544,0.017071308906339573,0.19011324387249842,0.16513023600686128,0.21202679291269694
5.0,2023-04-14,"Everland is a great place to visit and have fun no matter what season you go to. It's great for friends, lovers, or children of all ages. In the spring, you can take pictures with the carefully tended flower fields as the background, and in the summer, you can experience parades and water gun shows to beat the sweltering heat. In the fall, there's a Halloween festival, and in the winter, you can have fun on cold days by sledding! 

Since it's such a large theme park, I recommend planning your route well. Everland isn't flat, so it takes quite a while to move up and down! Unless you're just taking a quick photo at the park, I highly recommend wearing sneakers. 

Everland Tips 

I recommend downloading the dedicated app the day before your visit and making a reservation for Everland rides on the same day! If your reservation is successful, you can ride the rides without waiting!!","Everland is a great place to visit and have fun no matter what season you go to. It's great for friends, lovers, or children of all ages. In the spring, you can take pictures with the carefully tended flower fields as the background, and in the summer, you can experience parades and water gun shows to beat the sweltering heat. In the fall, there's a Halloween festival, and in the winter, you can have fun on cold days by sledding! Since it's such a large theme park, I recommend planning your route well. Everland isn't flat, so it takes quite a while to move up and down! Unless you're just taking a quick photo at the park, I highly recommend wearing sneakers. Everland Tips I recommend downloading the dedicated app the day before your visit and making a reservation for Everland rides on the same day! If your reservation is successful, you can ride the rides without waiting!!",884,158,높음(4-5),1,2023,4,14,Friday,4,2023-04,0,0,"recommend, everland, visit, great, day",0.5690205084530054,-0.20379233861307328,-0.04224859316969696,-0.11716608328556809,-0.021255396935491166,-0.0402266028618389,0.23089052712263036,0.08794744201168177,-0.19230771691216575,0.044237384945770314,-0.005463603915780331,0.03229397905646793,-0.08826545621501736,-0.04127257365910003,-0.03190477138974854,0.05370760703813661,-0.01262751931672312,0.08974749115068514,-0.03256182247647979,0.028134314646761225
5.0,2020-08-22,"The park has a wide variety of activities and is suitable for family outings. The downside is that it is very far from downtown Seoul, and the one-way journey takes 2 hours by subway.","The park has a wide variety of activities and is suitable for family outings. The downside is that it is very far from downtown Seoul, and the one-way journey takes 2 hours by subway.",183,34,높음(4-5),1,2020,8,22,Saturday,5,2020-08,0,0,"far, suitable, seoul, family, park",0.24757240695461055,0.06657481220464756,0.08246332205733264,-0.07031024925519345,0.20419076684006093,0.1577070973788663,-0.19501989131167777,-0.055406534939254015,0.021930696136979056,0.09123411581232434,-0.10116913611895159,0.033699549914687175,-0.10441865162602228,-0.06676084948843795,-0.299817531032245,0.18215756169176964,-0.13116075810859362,0.0005704027683081892,0.10041262632871911,-0.12102070974376929
